obs_id,usr_id,date,latitude,longitude,taxon,img_cnt,img_id,file_name,img_url,width,height,license,annotations,tags,download_time
916910,50296,2014-10-06,41.155147,-81.461832,Cercis canadensis,3,1170759,nngmbZSnB6QztL70.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/1170759/large.JPG,2048,1536,cc-by-nc,,,2022Jan18-11:39:50
916536,50252,2014-10-05,34.66645,-93.2297,Cercis canadensis,3,1169884,9qkdLKqHtAVjQ7Tb.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/1169884/large.JPG,2048,1536,cc-by-nc,,star,2022Jan18-11:39:50
916432,50333,2014-09-14,41.128672,-81.542517,Cercis canadensis,4,1169729,QGS73egNjuRgnQIL.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/1169729/large.JPG,2048,1536,cc-by-nc,,,2022Jan18-11:39:50
916355,50213,2014-10-09,41.168567,-81.525931,Cercis canadensis,4,1169544,WeLeaFyGTLuYE1se.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/1169544/large.jpg,960,720,cc-by-nc,,,2022Jan18-11:39:50
916226,50291,2014-10-04,41.259466,-81.654537,Cercis canadensis,5,1169275,a0mfaGn9c2V6Su9v.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/1169275/large.jpg,1536,2048,cc-by-nc,,,2022Jan18-11:39:50
914913,50323,2014-09-17,41.25807,-81.460879,Cercis canadensis,5,1167243,MnYji1L70xjHkNAa.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/1167243/large.JPG,640,480,cc-by-nc,,,2022Jan18-11:39:50
914695,33892,2014-10-08,39.22505735,-84.37209677,Cercis canadensis,1,1166883,Fnl8UIfjZw9SJ4jS.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/1166883/large.jpg,1152,2048,cc-by-nc,,,2022Jan18-11:39:50
912896,55559,2014-09-09,35.770885,-86.412435,Cercis canadensis,2,1164484,GcSzJ8Tu6heu6LxN.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/1164484/large.jpg,1529,2048,cc-by-nc,,MTSU,2022Jan18-11:39:50
907256,53702,2014-04-03,36.165869,-115.416482,Cercis occidentalis,1,1155999,uQjzmFEfZvgRVuTN.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/1155999/large.JPG,2048,1536,cc-by-nc,,,2022Jan18-11:39:50
898911,20518,2014-09-27,41.518443,14.058049,Cercis siliquastrum,2,1144318,JHzOlhPvYKQ5BIZn.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/1144318/large.jpg,900,634,cc-by-nc,,,2022Jan18-11:39:50
