file,class,is_perfect,time
INATRANDOM-100073669.jpg,dorsal,0,20.007227406999988
INATRANDOM-100158155.jpg,bad,-1,1.6621772650000253
INATRANDOM-100521809.jpg,lateral,0,3.6235393150000164
INATRANDOM-100626259.jpg,bad,-1,4.0747888500000045
INATRANDOM-100695281.jpg,dorsal,0,2.942702980000007
INATRANDOM-100877353.jpg,bad,-1,1.2455635940000036
INATRANDOM-100880247.jpg,lateral,0,3.0732406170000104
INATRANDOM-101224533.jpg,dorsolateral,1,13.452424237000002
INATRANDOM-102419905.jpg,bad,-1,1.3358408529999792
INATRANDOM-10242758.jpg,lateral,0,7.57010722199999
INATRANDOM-102443541.jpg,dorsal,0,2.173266484999999
INATRANDOM-102687630.jpg,lateral,0,2.1557248929999844
INATRANDOM-103152312.jpg,lateral,0,3.2686262169999907
INATRANDOM-10395838.jpg,bad,-1,2.054671154999994
INATRANDOM-10423797.jpg,bad,-1,1.1093556639999917
INATRANDOM-104445001.jpg,lateral,0,1.9516218699999968
INATRANDOM-104495213.jpg,bad,-1,4.972673673000003
INATRANDOM-104577580.jpg,lateral,0,2.904111250999989
INATRANDOM-105297344.jpg,dorsal,0,4.576501428
INATRANDOM-10540578.jpg,lateral,0,2.184528763000003
INATRANDOM-105685561.jpg,dorsolateral,0,14.740800180000008
INATRANDOM-10573934.jpg,bad,-1,1.2880731810000157
INATRANDOM-106127884.jpg,bad,-1,1.3057466090000105
INATRANDOM-106998976.jpg,lateral,0,1.2626378810000176
INATRANDOM-107132037.jpg,dorsal,1,3.754131799999982
INATRANDOM-107204038.jpg,dorsolateral,0,7.555439975000013
INATRANDOM-107576650.jpg,dorsolateral,0,2.880655165999997
INATRANDOM-107600768.jpg,bad,-1,1.05878574099998
INATRANDOM-107953512.jpg,bad,-1,1.5859937049999928
INATRANDOM-10820543.jpg,dorsal,0,3.6239903530000106
INATRANDOM-10824027.jpg,lateral,0,1.9521288599999878
INATRANDOM-108586401.jpg,lateral,0,1.2717691320000029
INATRANDOM-108715812.jpg,bad,-1,1.0636345960000142
INATRANDOM-108808581.jpg,lateral,0,6.169973167000023
INATRANDOM-108843249.jpg,dorsal,1,5.855812419000017
INATRANDOM-110065812.jpg,dorsolateral,0,2.669512000999987
INATRANDOM-110322341.jpg,dorsal,0,3.809384465999983
INATRANDOM-110464549.jpg,bad,-1,0.9973605100000213
INATRANDOM-110773615.jpg,dorsal,0,1.8755543519999947
INATRANDOM-11099110.jpg,dorsolateral,0,2.6561051500000303
INATRANDOM-111036639.jpg,dorsolateral,0,4.574333224999975
INATRANDOM-111233708.jpg,dorsal,0,2.2536102810000216
INATRANDOM-111257526.jpg,bad,-1,1.2524571280000032
INATRANDOM-111293952.jpg,bad,-1,1.9702166050000187
INATRANDOM-111474831.jpg,dorsal,0,4.112511765000022
INATRANDOM-11152642.jpg,lateral,0,2.580785693999985
INATRANDOM-111603957.jpg,bad,-1,1.2549316149999754
INATRANDOM-1117216.jpg,bad,-1,0.8690258240000048
INATRANDOM-111873211.jpg,lateral,0,1.3244109839999965
INATRANDOM-111887589.jpg,lateral,0,2.252544157999978
INATRANDOM-111921706.jpg,bad,-1,1.3467698289999817
INATRANDOM-111936294.jpg,bad,-1,1.0418633079999609
INATRANDOM-111945677.jpg,bad,-1,1.63251090600005
INATRANDOM-111962177.jpg,dorsolateral,1,4.182072777999963
INATRANDOM-112673278.jpg,lateral,0,1.674058408999997
INATRANDOM-112902890.jpg,dorsal,0,1.450170366000009
INATRANDOM-113494994.jpg,lateral,0,4.171601604999978
INATRANDOM-114353209.jpg,dorsal,0,43.06972215999997
INATRANDOM-1146948.jpg,bad,-1,1.5134132740000155
INATRANDOM-11472548.jpg,dorsal,0,1.8670865619999972
INATRANDOM-115117726.jpg,bad,-1,0.9236779899999874
INATRANDOM-115204619.jpg,lateral,0,3.1519418880000103
INATRANDOM-116148899.jpg,dorsal,0,1.5658879459999753
INATRANDOM-1163832.jpg,dorsolateral,0,3.7760910889999764
INATRANDOM-116615825.jpg,dorsolateral,0,1.9970410580000362
INATRANDOM-11668134.jpg,lateral,0,5.020277605999979
INATRANDOM-116724379.jpg,lateral,0,3.8912592359999962
INATRANDOM-116741221.jpg,bad,-1,0.817486520999978
INATRANDOM-117436458.jpg,lateral,1,10.693798590000029
INATRANDOM-117665070.jpg,dorsal,0,2.345123842000021
INATRANDOM-117762132.jpg,bad,-1,1.4890292150000164
INATRANDOM-117780214.jpg,lateral,0,1.5886588750000215
INATRANDOM-11842471.jpg,dorsal,0,1.2827922790000343
INATRANDOM-11847564.jpg,dorsal,0,2.802707025000018
INATRANDOM-11910981.jpg,lateral,0,1.414217796999992
INATRANDOM-1201123.jpg,dorsolateral,0,2.9635520319999955
INATRANDOM-12076014.jpg,dorsal,0,2.085402696000017
INATRANDOM-12149440.jpg,lateral,0,2.2886858870000424
INATRANDOM-12273790.jpg,lateral,0,1.996165623999957
INATRANDOM-12344057.jpg,bad,-1,0.876859861000014
INATRANDOM-12359314.jpg,lateral,0,1.0835395010000184
INATRANDOM-12463779.jpg,dorsolateral,0,1.7335946500000432
INATRANDOM-12574080.jpg,lateral,0,1.6484524599999872
INATRANDOM-12588289.jpg,bad,-1,2.1265996820000055
INATRANDOM-12686344.jpg,lateral,0,3.00095527000002
INATRANDOM-12866033.jpg,bad,-1,1.2051105809999854
INATRANDOM-12874296.jpg,lateral,0,1.5628889599999525
INATRANDOM-12899249.jpg,lateral,0,1.9043719840000222
INATRANDOM-12913647.jpg,lateral,0,1.1934009020000076
INATRANDOM-12920392.jpg,dorsal,1,6.174313256000005
INATRANDOM-1293825.jpg,lateral,0,1.1713090650000026
INATRANDOM-13021459.jpg,lateral,0,1.839584790999993
INATRANDOM-13123412.jpg,dorsolateral,0,2.6729338819999953
INATRANDOM-13227677.jpg,dorsal,0,1.9273941420000256
INATRANDOM-13266685.jpg,lateral,0,6.18646019900001
INATRANDOM-13306500.jpg,lateral,0,1.5101238340000123
INATRANDOM-13343749.jpg,dorsal,0,1.9071549860000232
INATRANDOM-13351408.jpg,bad,-1,1.3973722449999855
INATRANDOM-13379307.jpg,lateral,0,2.485119503999954
INATRANDOM-13396080.jpg,lateral,0,2.2087926110000353
INATRANDOM-13460667.jpg,bad,-1,1.522774424999966
INATRANDOM-13478589.jpg,lateral,0,1.6691996669999867
INATRANDOM-13494471.jpg,lateral,0,2.1177378679999492
INATRANDOM-13688793.jpg,dorsal,0,1.506002733999992
INATRANDOM-13770844.jpg,bad,-1,8.083805257999984
INATRANDOM-13893150.jpg,lateral,0,3.5286187080000104
INATRANDOM-13927727.jpg,lateral,0,1.0046779890000153
INATRANDOM-1393968.jpg,lateral,0,1.3870839789999536
INATRANDOM-13946941.jpg,bad,-1,3.695841309000002
INATRANDOM-13963814.jpg,bad,-1,0.9129005699999766
INATRANDOM-13988307.jpg,lateral,0,0.9637836919999927
INATRANDOM-13989337.jpg,dorsolateral,0,1.5315985660000138
INATRANDOM-13993962.jpg,bad,-1,1.392720569000005
INATRANDOM-14008251.jpg,lateral,0,2.031731552999986
